ID,Jupiter,Ketu,Mars,Mercury,Moon,Neptune,Pluto,Rahu,Saturn,Sun,Uranus,Venus,DOB,TOB,GENDER
900,210.2249014421,277.6117166018,286.7816137609,189.3313315395,219.1920629869,320.1874107099,264.7728773394,97.6117166018,249.5518861279,174.7956971891,7.0221468894,196.0153325987,2018-10-11,21:44:11,1
901,216.5033571592,276.0609145603,302.9214678861,227.0087428051,243.0622080131,319.7371975664,265.1509509533,96.0609145603,251.7815731797,204.4005617025,5.8276749191,181.8621896668,2018-11-10,22:05:30,1
902,200.2607372066,281.2582057578,277.8354186088,115.7462800685,19.4046653079,321.932557022,265.4552536156,101.2582057578,249.3549330718,108.3411141831,8.543654233,153.7520710982,2018-08-05,03:14:51,2
903,225.5651179982,273.8951215767,329.0636772664,225.5811589772,52.8253819799,319.8839638849,266.2430946894,93.8951215767,256.1563299969,245.7993979021,4.6978577314,199.9121988315,2018-12-22,01:58:32,2
904,240.3163771243,268.172463483,41.5756008044,327.1486535141,34.6802385188,323.3273619789,269.0610457774,88.172463483,266.1215841575,354.577370561,7.6887256568,321.5431658271,2019-04-08,18:45:27,1
905,234.3526305256,271.5186214804,359.30183174,295.4479056456,288.987978456,321.0187629461,267.7159074992,91.5186214804,261.3205286002,291.4393465503,4.9285063802,246.7234356634,2019-02-04,21:17:18,2
906,210.6102401455,277.5010828522,287.6991931566,192.2461085622,245.3357914566,320.1469233832,264.7844794195,97.5010828522,249.6621975349,176.6976831308,6.9454455264,195.4554067515,2018-10-13,21:50:32,1
907,239.195491706,266.6255230068,60.6620407236,8.1341492161,60.4609734416,324.166008172,269.0817913528,86.6255230068,266.4402837591,23.0434701983,9.3540477101,356.896420084,2019-05-08,03:21:52,2
908,217.579727734,275.825055239,305.8729267719,229.3488096934,296.2701904796,319.7050051461,265.2512272709,95.825055239,252.2409532007,209.2995035715,5.6459740265,181.2385822349,2018-11-15,12:54:44,1
909,199.4018570296,282.9512662719,284.8990374316,102.6066826516,320.0120825543,322.4199121222,266.2169141084,102.9512662719,251.3796085947,77.8387310802,8.0590459931,118.944981753,2018-07-04,04:27:48,2
910,199.8066043113,281.6643154818,279.7670329306,119.2108612229,284.7385502572,322.0805794751,265.6199290917,101.6643154818,249.736783559,101.4102611298,8.5052084109,146.158533372,2018-07-28,08:19:16,1
911,199.653817671,283.3649739749,285.1998488554,90.9610641313,227.0934138122,322.4652785052,266.4020215811,103.3649739749,251.9529103839,70.3965358326,7.8233559504,110.0404076981,2018-06-26,09:05:45,2
912,214.7926195114,276.4755674074,298.3250360636,219.4150115839,138.0058263028,319.8157143859,265.0112781637,96.4755674074,251.0928184329,196.5479687489,6.1347148383,184.7948344641,2018-11-03,09:17:47,2
913,209.5404494755,277.8172085445,285.1880400484,183.967065728,166.4143657734,320.2636511915,264.7567497265,97.8172085445,249.3665911886,171.3739473725,7.1584401979,196.6560978939,2018-10-09,01:40:09,1
914,240.2664078957,267.7510314623,46.806206085,335.2996519817,145.1180389767,323.5852967509,269.1081380937,87.7510314623,266.3452393273,2.377139175,8.1406503519,331.1548326513,2019-04-16,23:37:24,2
915,237.8327148337,270.230640306,15.7107863531,333.79501526,254.0660302983,321.9011340528,268.4085206234,90.230640306,263.7035105288,315.9747536644,5.7379945542,275.0283799873,2019-02-28,23:36:46,1
916,199.4344658811,282.1086493903,282.2816580145,117.3871158743,182.6814664668,322.2444676172,265.8476316574,102.1086493903,250.3214163353,92.2908270423,8.3893456304,135.8443712403,2018-07-18,21:04:59,2
917,220.5573393165,275.0950685145,314.2461534559,218.7340063412,121.5301006884,319.6847722766,265.5731955198,95.0950685145,253.603649261,222.7909847857,5.2004290566,184.201661848,2018-11-29,09:31:18,1
918,204.8180102188,279.2198168954,276.2282788163,137.4701501624,179.7806518053,320.9411487634,264.8283328478,99.2198168954,248.5557791456,145.4386322606,8.0492677797,187.9741369189,2018-09-12,09:25:49,2
919,239.9501008595,267.2467601372,53.0325339666,348.2572748663,274.3281049837,323.8669260914,269.1234789769,87.2467601372,266.478937973,11.6620630337,8.6865987605,342.6760941643,2019-04-26,13:00:26,1
920,205.6962294262,278.9472992301,277.5012574706,147.6973876939,245.9462174569,320.7941306375,264.786580722,98.9472992301,248.6307819299,150.692958788,7.8958841869,191.2897382182,2018-09-17,12:51:11,2
921,235.2826082127,264.7688471693,83.2185623807,78.1555303437,169.8838550086,324.6711679177,268.6072801485,84.7688471693,265.1028302413,56.7176722582,11.1453940902,39.5078712886,2019-06-12,01:14:59,1
922,224.9302697224,274.0497013001,327.1244116788,221.9606543179,12.2383513287,319.8420400238,266.1501865746,94.0497013001,255.8164084607,242.8302230221,4.7411297493,197.4014790546,2018-12-18,22:58:00,2
923,207.795793896,278.3027259704,281.3825681711,169.0105108016,36.7893962297,320.4824369841,264.7428976829,98.3027259704,248.9619964573,162.3508758567,7.5018304,196.1052907588,2018-09-29,21:46:46,1
924,203.0053148845,279.9051222616,274.6712448436,116.0150976198,357.2574069309,321.2802422201,264.9720139045,99.9051222616,248.5631608037,133.460565988,8.3293716941,178.5814411603,2018-08-30,15:03:24,2
925,235.653975798,264.8877701225,81.3563175057,73.4540155652,138.2368053622,324.6537274411,268.6634214475,84.8877701225,265.2729623373,53.934563864,11.0153061769,35.9607502053,2019-06-08,21:23:23,1
926,200.6627255557,280.9896318277,276.6361821107,111.8371962666,91.9263746262,321.8187495565,265.3463937871,100.9896318277,249.1255434573,113.1986715934,8.5451290149,158.9210380507,2018-08-10,04:53:04,2
927,217.2587721433,275.8797143132,304.9883139356,228.9318116099,284.114418624,319.713238695,265.2203921071,95.8797143132,252.1020037617,207.8410729194,5.6991513743,181.3226676395,2018-11-14,14:09:26,1
928,235.9279202303,265.0371929345,79.9774661109,69.7343387305,98.02705306,324.6378008565,268.7032900498,85.0371929345,265.3931424345,51.8741984043,10.9162954563,33.3376814617,2019-06-07,00:42:58,2
929,199.5080531429,282.0128595428,281.6418572281,118.566658668,205.8389383928,322.2042623858,265.7857482448,102.0128595428,250.1568642675,94.7317991145,8.4274863279,138.6363657171,2018-07-21,21:27:59,2
930,238.9065658358,269.6826793791,22.6473291103,333.4803311276,18.4116440006,322.2934191799,268.6453624503,89.6826793791,264.5408070266,326.3347849497,6.1957734747,287.3123483734,2019-03-11,06:47:00,2
931,199.500943568,283.150759812,285.1396757278,97.2924036027,275.330692122,322.445789758,266.3070679248,103.150759812,251.655453478,74.2502705607,7.9506871932,114.6660347762,2018-06-30,05:06:47,1
932,237.4954571074,265.6861116541,71.739916517,43.9113395434,299.4717820356,324.4914906684,268.9087405787,85.6861116541,265.995021644,39.5705824664,10.28404291,17.7224760649,2019-05-24,20:49:20,2
933,223.6515351277,274.3317127565,323.2754847397,216.0042045132,306.3123719852,319.7725840048,265.9698432031,94.3317127565,255.145585929,236.9073961087,4.8476336159,192.7442593949,2018-12-12,18:14:39,1
934,200.0213039706,281.4454479564,278.7588488907,117.9100463331,334.261793375,322.0070833972,265.5344304722,101.4454479564,249.5337085565,104.959948054,8.5302838219,150.0774160387,2018-08-01,09:26:45,1
935,203.7933850859,279.5899024625,275.1343069161,124.9640651701,77.7142470575,321.1265514769,264.8988112157,99.5899024625,248.5290923118,138.8969561963,8.2151001636,183.1150728385,2018-09-05,09:49:10,2
936,199.3469770762,282.7621288718,284.5082560975,107.1014658316,5.0565491512,322.3886178851,266.1303201014,102.7621288718,251.120896785,81.241469182,8.1523564644,122.9745976576,2018-07-07,16:07:24,2
937,199.5635319007,283.2467502197,285.1919469469,94.5341530701,253.9204464559,322.4555840572,266.3498751984,103.2467502197,251.7887066946,72.5235378928,7.8950016305,112.5971211545,2018-06-28,08:38:22,1
938,224.1476332619,274.2389294718,324.7598540274,218.0439473553,327.1728251457,319.7971997936,266.0387376163,94.2389294718,255.4036199519,239.1968658816,4.8033695147,194.4844412071,2018-12-15,13:15:56,2
939,203.6574560885,279.6484144994,275.0280344383,123.3327487897,61.9955583114,321.1523050807,264.9101258502,99.6484144994,248.5312209785,137.9880644227,8.2357175783,182.3856699185,2018-09-04,09:19:09,1
940,208.0412379408,278.2326182462,281.8921624569,171.2431446829,54.793811298,320.4495189548,264.7423308796,98.2326182462,249.0125432698,163.6504635113,7.4541189501,196.3749487315,2018-10-01,05:31:51,2
941,199.3379017803,282.471129007,283.6161952608,112.8802655277,84.1354052706,322.3282984843,265.9962544164,102.471129007,250.73243939,86.4793741194,8.2776778951,129.1191153516,2018-07-12,23:55:00,1
942,211.0308864446,277.4219407224,288.7159345926,195.3475981557,263.2919287292,320.1046842355,264.799110984,97.4219407224,249.7872721755,178.7559258534,6.8618360274,194.6936668038,2018-10-16,11:41:07,2
943,208.7067719516,278.0456649284,283.318814851,177.0730381949,104.292453244,320.3638579447,264.7450936024,98.0456649284,249.1604784553,167.1216081836,7.3236668965,196.7897107989,2018-10-04,12:12:06,1
944,234.6967116167,271.4081527183,0.7135429971,299.1681661151,313.5877423854,321.0901063215,267.7811790125,91.4081527183,261.5434147089,293.5535377447,4.98109645,249.1086866927,2019-02-06,23:19:11,2
945,199.8643363177,281.585730872,279.4757135064,118.9523170009,302.2917905339,322.0600112429,265.5951720659,101.585730872,249.6769612363,102.4291745022,8.5135691512,147.2894814583,2018-07-29,22:54:44,2
946,240.2630435858,267.7416376431,46.9225031254,335.5121177565,147.7249548582,323.5908198911,269.1088255961,87.7416376431,266.3490650052,2.5505381535,8.15078815,331.3692406181,2019-04-16,20:52:40,1
947,240.1034680151,268.6952991934,35.0550092628,322.1463960524,274.2105777306,322.9846502156,268.9597813103,88.6952991934,265.7066489917,344.8487017709,7.1433231717,309.6445095071,2019-03-29,22:57:59,2
948,235.9993716052,270.9638832152,6.3854904939,314.278842305,59.2181711486,321.3869347141,268.0338697226,90.9638832152,262.408170313,302.0385875302,5.2261480655,258.7916648957,2019-02-15,01:31:42,1
949,221.5307418812,274.8640434898,317.047273891,214.338328333,181.6466352634,319.7001793903,265.6914656931,94.8640434898,254.0756561307,227.2098909059,5.0759161294,186.4030953905,2018-12-03,18:09:09,2
950,199.4720162508,283.1004842334,285.0958233065,98.685401297,286.500666599,322.4399698798,266.2844905462,103.1004842334,251.5857552492,75.1546182528,7.9789431486,115.7470883775,2018-07-01,07:52:58,1
951,240.2726888263,268.3315843282,39.1543409618,324.4879980222,356.4303215776,323.2025364541,269.0289101412,88.3315843282,265.98474766,350.9654434668,7.4834056835,317.1139017396,2019-04-04,21:41:32,2
952,219.5941312841,275.3235935911,311.5058304996,224.4981663623,59.5649298192,319.6801161742,265.4621396586,95.3235935911,253.1488806523,218.4277732503,5.3343286797,182.564417274,2018-11-24,22:01:23,1
953,240.1050468433,267.4418671111,50.6273243764,342.8860280735,228.1174579849,323.7616607662,269.1227342955,87.4418671111,266.4445878475,8.0748550198,8.4752587488,338.2155766023,2019-04-22,14:38:36,2
954,203.1201027099,279.8293338404,274.7142182663,117.2169746513,15.7249430495,321.2571696094,264.960147295,99.8293338404,248.5547560828,134.2793683837,8.3135658851,179.2894267023,2018-08-31,23:22:53,1
955,209.2294371935,277.9017486244,284.4808428102,181.4442156235,143.5010171833,320.3001133484,264.7513695229,97.9017486244,249.2871093535,169.7990647717,7.2202546967,196.7904525801,2018-10-07,11:22:52,2
956,208.8231393769,278.0134140014,283.5745239961,178.0611737952,113.0331273491,320.3494008995,264.7461879546,98.0134140014,249.1879013251,167.7212158214,7.3007080253,196.814594031,2018-10-05,06:48:29,1
957,239.4824736107,266.8274858248,58.1862721413,1.2125872156,10.0507679421,324.0750462507,269.1024895062,86.8274858248,266.4773681266,19.3502163985,9.1386409524,352.2710262808,2019-05-04,03:53:44,2
958,216.0643629101,276.1666759867,301.7305282744,225.4097505164,217.7551230775,319.7541130449,265.1127101173,96.1666759867,251.599796605,202.3947331269,5.9044420618,182.3959751557,2018-11-09,05:11:33,1
959,240.264078,268.3917358054,38.8449142441,324.2096417651,342.4047721165,323.1863683686,269.0243398616,88.3917358054,265.9657774177,350.5037893186,7.4573897885,316.5487667809,2019-04-04,16:26:59,2
960,224.1036092697,274.2495340117,324.6276827181,217.8468823563,324.7624234283,319.7948971743,266.032568994,94.2495340117,255.3806074388,238.9932931789,4.807150132,194.3264956104,2018-12-15,03:27:46,1
961,217.7316169777,275.7667020557,306.2928641345,229.4474968352,309.3275527274,319.7015117629,265.2660889454,95.7667020557,252.3072763138,209.9891339083,5.6211182174,181.2285286603,2018-11-16,18:20:24,2
962,203.7652533625,279.5803399764,275.1114835915,124.6247053207,80.3171679493,321.1318574328,264.9011115064,99.5803399764,248.5294139112,138.7097430549,8.219396203,182.9658262797,2018-09-05,04:11:09,2
963,222.3799483235,274.6753397183,319.5194381779,213.2695572928,228.1396895771,319.722749692,265.7996332803,94.6753397183,254.4974258475,231.0786221477,4.9771251681,188.7110971335,2018-12-07,03:36:58,2
964,238.1689397163,266.041230033,67.7973381743,30.5373120685,215.2279819449,324.3915960404,268.9847298824,86.041230033,266.2041773702,33.6869093427,9.9611064652,10.2857896449,2019-05-19,01:59:23,1
965,236.5615443595,270.7559403925,9.0353643173,321.0644432703,117.0506046262,321.5304584381,268.1460927151,90.7559403925,262.7936211083,305.9990972926,5.3585080792,263.3671460367,2019-02-19,02:42:19,2
966,220.4297395466,275.1253346935,313.8814340941,219.4869952943,113.4182004181,319.6835543893,265.5581397241,95.1253346935,253.5426986566,222.2126704275,5.2175746741,183.9520891028,2018-11-28,13:48:52,1
967,225.3222538812,273.9543812671,328.3195058143,224.1584342025,36.8603839099,319.8673304097,266.2072874997,93.9543812671,256.025758018,244.6610241793,4.7136252773,198.9369806368,2018-12-20,23:08:14,1
968,220.857607115,275.0238353232,315.1066410033,217.0817218878,140.4125034694,319.6883625758,265.6090326327,95.0238353232,253.747928244,224.1526529999,5.1608128238,184.8259102595,2018-11-30,18:46:59,2
969,200.1005881188,281.3804327419,278.432552185,117.247455204,349.5316052831,321.9816883271,265.506669576,101.3804327419,249.4699697261,106.133517718,8.536079636,151.3595615779,2018-08-02,15:53:28,2
970,218.2407758904,275.6452883528,307.7065053731,229.2588815209,337.2613561358,319.6916975482,265.3171531382,95.6452883528,252.5322044715,212.2987391791,5.5393105745,181.3312654344,2018-11-18,20:19:41,1
971,240.06312234,267.3837022218,51.3448408326,344.4422359961,242.3976720041,323.7935618872,269.1236513438,87.3837022218,266.4571449486,9.1449098161,8.5380781536,339.5449801364,2019-04-23,22:59:10,2
972,199.5419406059,281.9600686827,281.3835984859,118.8972921047,218.1962425029,322.1878591154,265.761802364,101.9600686827,250.0942623242,95.6826817491,8.4409478618,139.7181864542,2018-07-22,16:22:30,1
973,201.4565254752,280.552986058,275.2006896135,107.5860497705,209.1872449966,321.6181761294,265.1830492248,100.552986058,248.826727786,121.1133861687,8.5023032905,167.0192516197,2018-08-18,07:38:25,2
974,230.7396961466,272.5701539225,345.8622176824,262.263415203,19.2355299723,320.4067417299,267.0630039781,92.5701539225,259.0851624068,271.2664962612,4.6067360044,224.6762009955,2019-01-15,19:03:05,1
975,223.4385132018,274.4092865917,322.6414568499,215.2661366028,289.0712358009,319.7629066172,265.9406794991,94.4092865917,255.0356624828,235.9272237185,4.867740727,192.0244706343,2018-12-12,04:06:40,2
976,207.459973873,278.3997529115,280.7012472181,165.8770513754,12.3751727037,320.5286736992,264.7451389817,98.3997529115,248.8965427396,160.5540974227,7.566711866,195.6352130923,2018-09-28,01:50:09,1
977,218.3160946722,275.6273489549,307.916382062,229.1581291939,341.5173576867,319.6904952704,265.324868968,95.6273489549,252.5658132243,212.6401543316,5.5274136905,181.3639619656,2018-11-19,02:27:10,2
978,199.332103063,282.5338325668,283.8362538981,111.7606447929,66.2600356019,322.3425161856,266.0251636528,102.5338325668,250.814907923,85.3504606417,8.2525830807,127.8010970272,2018-07-11,20:31:06,2
979,214.9425145139,276.4389403444,298.7228438018,220.20412852,147.7169118405,319.8074933145,265.0225009732,96.4389403444,251.1510080076,197.240274739,6.1070268598,184.4523281585,2018-11-04,00:53:05,1
980,220.8597784999,275.0233207363,315.1128750946,217.0705478245,140.547794538,319.6883922648,265.609293873,95.0233207363,253.7489759168,224.1625041524,5.160530142,184.8306091292,2018-11-30,19:00:59,2
981,238.4964781744,269.9089203995,19.7870085682,335.5095021999,325.962328629,322.1314396141,268.552606879,89.9089203995,264.2102235619,322.0640416996,5.9998401777,282.2288677129,2019-03-07,01:19:10,1
982,202.5808815981,280.0675667643,274.5961320724,112.0621949325,319.10565771,321.3677142135,265.0198469308,100.0675667643,248.6057284182,130.338817604,8.3848684599,175.8079713607,2018-08-27,11:29:09,2
983,237.6071614353,270.3045016319,14.4373376713,332.1504220811,237.0810213601,321.8295792197,268.3608193926,90.3045016319,263.5371807407,314.0718966566,5.6606620163,272.7903704722,2019-02-26,18:09:41,1
984,239.7189118794,267.0195291968,55.8280949948,355.0423081753,325.2375134612,323.9829015113,269.1158923894,87.0195291968,266.4908476972,15.8322143571,8.9322443632,347.8747900445,2019-04-30,14:55:11,2
985,200.1409891495,281.348535095,278.2744398207,116.8853679164,357.1652309259,321.9690376802,265.493150032,101.348535095,249.4393362972,106.709463436,8.538473471,151.9862207689,2018-08-03,05:20:15,1
